"cruise"	"ship"	"ship_code"	"sample_number"	"time_UTC"	"latitude_degrees_north"	"longitude_degrees_east"	"start_temperature_degC"	"start_salinity_psu"	"start_wind_speed_knots"	"start_wind_direction_degrees"	"start_pump_speed_M3PerMin"	"stop_time_UTC"	"stop_latitude_degrees_north"	"stop_longitude_degrees_east"	"stop_temperature_degC"	"stop_salinity_psu"	"stop_wind_speed_knots"	"stop_wind_direction_degrees"	"stop_pump_speed_m3PerMin"	"sardine_eggs_count"	"anchovy_eggs_count"	"jack_mackerel_eggs_count"	"hake_eggs_count"	"squid_eggs_count"	"other_fish_eggs_count"	"comments"	"resorted"	"DateTime"	"YYYY"	"MM"	"DateEdit"	"AnchSard"	"Sard"	"Anch"	"SardAnch"
"2104"	199804	"DAVID STARR JORDAN"	"JD"	399	1998-04-16 03:00:01	33.3825	-122.7028	15.153	33.337	15.09	344.771	0.64	1998-04-16 03:30:00	33.3435	-122.7904	15.109	33.309	10.47	20.1554	0.64	0	0	0	0	0	1	"Few siphonophores."	"t"	1998-04-16 03:00:01	1998	"04"	"1998-04-16"	38441	0	0	0
"2105"	199707	"DAVID STARR JORDAN"	"JD"	399	1997-07-15 10:34:23	33.6122	-123.8615	18.683	33.244	10.02	352.6349	0.64	1997-07-15 11:04:23	33.6552	-123.7735	18.459	33.284	10.75	324.4902	0.64	0	0	1	0	NA	16	NA	"t"	1997-07-15 10:34:23	1997	"07"	"1997-07-15"	38441	0	0	0
"2106"	199802	"DAVID STARR JORDAN"	"JD"	399	1998-02-08 16:30:06	33.1582	-123.2062	15.215	33.052	10.85	226.9816	0.64	1998-02-08 16:38:11	33.1505	-123.2203	15.179	33.044	11.03	226.0932	0.64	0	0	NA	0	0	0	NA	"t"	1998-02-08 16:30:06	1998	"02"	"1998-02-08"	38441	0	0	0
"2107"	199806	"DAVID STARR JORDAN"	"JD"	399	1998-06-17 20:04:27	34.0193	-119.378	17.167	33.258	4.96	291.4371	0.64	1998-06-17 20:14:27	34.0139	-119.3965	18.006	33.155	3.21	292.145	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-17 20:04:27	1998	"06"	"1998-06-17"	38441	0	0	0
"2108"	199803	"DAVID STARR JORDAN"	"JD"	399	1998-02-24 17:59:59	33.9932	-120.2879	15.121	33.057	16.82	333.0329	0.64	1998-02-24 18:10:02	33.9946	-120.3053	15.078	33.075	19.82	330.1165	0.64	0	0	0	0	0	0	NA	"t"	1998-02-24 17:59:59	1998	"02"	"1998-02-24"	38441	0	0	0
"2109"	199803	"DAVID STARR JORDAN"	"JD"	400	1998-02-24 18:10:02	33.9946	-120.3053	15.078	33.075	19.82	330.1165	0.64	1998-02-24 18:20:01	33.9965	-120.3212	15.177	33.095	24.38	321.3518	0.64	0	0	0	0	0	0	NA	"t"	1998-02-24 18:10:02	1998	"02"	"1998-02-24"	38441	0	0	0
"2110"	199802	"DAVID STARR JORDAN"	"JD"	400	1998-02-08 19:07:30	33.1481	-123.233	15.118	33.003	14.51	222.0091	0.64	1998-02-08 19:30:01	33.1172	-123.2887	14.833	32.896	14.55	222.2849	0.64	0	0	NA	0	1	0	"1-se"	"t"	1998-02-08 19:07:30	1998	"02"	"1998-02-08"	38441	0	0	0
"2111"	199806	"DAVID STARR JORDAN"	"JD"	400	1998-06-17 20:14:27	34.0139	-119.3965	18.006	33.155	3.21	292.145	0.64	1998-06-17 20:24:27	34.0156	-119.4151	17.226	33.3	5.22	340.3065	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-17 20:14:27	1998	"06"	"1998-06-17"	38441	0	0	0
"2112"	199707	"DAVID STARR JORDAN"	"JD"	400	1997-07-15 11:04:23	33.6552	-123.7735	18.459	33.284	10.75	324.4902	0.64	1997-07-15 11:34:23	33.6978	-123.6859	18.485	33.177	8.1	317.8913	0.64	0	0	0	0	NA	4	NA	"t"	1997-07-15 11:04:23	1997	"07"	"1997-07-15"	38441	0	0	0
"2113"	199804	"DAVID STARR JORDAN"	"JD"	400	1998-04-16 03:30:00	33.3435	-122.7904	15.109	33.309	10.47	20.1554	0.64	1998-04-16 04:00:01	33.3049	-122.8775	15.06	33.309	11.48	4.2218	0.64	0	0	0	0	0	0	NA	"t"	1998-04-16 03:30:00	1998	"04"	"1998-04-16"	38441	0	0	0
"2114"	199804	"DAVID STARR JORDAN"	"JD"	401	1998-04-16 04:00:01	33.3049	-122.8775	15.06	33.309	11.48	4.2218	0.64	1998-04-16 04:29:59	33.2657	-122.9627	15.15	33.342	11.82	359.4821	0.64	0	0	0	0	0	1	NA	"t"	1998-04-16 04:00:01	1998	"04"	"1998-04-16"	38441	0	0	0
"2115"	199803	"DAVID STARR JORDAN"	"JD"	401	1998-02-24 18:20:01	33.9965	-120.3212	15.177	33.095	24.38	321.3518	0.64	1998-02-24 18:30:01	33.9986	-120.3371	15.155	33.071	23.09	309.8177	0.64	0	0	0	0	0	0	NA	"t"	1998-02-24 18:20:01	1998	"02"	"1998-02-24"	38441	0	0	0
"2116"	199707	"DAVID STARR JORDAN"	"JD"	401	1997-07-15 11:34:23	33.6978	-123.6859	18.485	33.177	8.1	317.8913	0.64	1997-07-15 11:51:23	33.7216	-123.635	18.435	33.16	6.52	299.0725	0.64	0	0	2	0	NA	1	NA	"t"	1997-07-15 11:34:23	1997	"07"	"1997-07-15"	38441	0	0	0
"2117"	199802	"DAVID STARR JORDAN"	"JD"	401	1998-02-08 19:30:01	33.1172	-123.2887	14.833	32.896	14.55	222.2849	0.64	1998-02-08 20:00:05	33.0793	-123.3653	14.733	32.862	16.89	272.3411	0.64	0	0	NA	0	0	0	NA	"t"	1998-02-08 19:30:01	1998	"02"	"1998-02-08"	38441	0	0	0
"2118"	199806	"DAVID STARR JORDAN"	"JD"	401	1998-06-17 20:24:27	34.0156	-119.4151	17.226	33.3	5.22	340.3065	0.64	1998-06-17 20:34:27	34.0196	-119.4347	16.542	33.456	5.95	288.7701	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-17 20:24:27	1998	"06"	"1998-06-17"	38441	0	0	0
"2119"	199803	"DAVID STARR JORDAN"	"JD"	402	1998-02-24 18:30:01	33.9986	-120.3371	15.155	33.071	23.09	309.8177	0.64	1998-02-24 18:40:01	34.0002	-120.3538	15.178	33.097	25.87	307.0189	0.64	0	0	0	0	0	0	NA	"t"	1998-02-24 18:30:01	1998	"02"	"1998-02-24"	38441	0	0	0
"2120"	199707	"DAVID STARR JORDAN"	"JD"	402	1997-07-15 13:34:21	33.7294	-123.6313	18.477	33.179	7.92	332.2386	0.64	1997-07-15 14:04:21	33.7705	-123.5416	18.312	33.157	11.91	345.5669	0.64	0	0	1	0	NA	14	NA	"t"	1997-07-15 13:34:21	1997	"07"	"1997-07-15"	38441	0	0	0
"2121"	199802	"DAVID STARR JORDAN"	"JD"	402	1998-02-08 20:00:05	33.0793	-123.3653	14.733	32.862	16.89	272.3411	0.64	1998-02-08 20:30:04	33.0406	-123.4433	14.613	32.703	12.41	296.946	0.64	0	0	NA	0	0	0	NA	"t"	1998-02-08 20:00:05	1998	"02"	"1998-02-08"	38441	0	0	0
"2122"	199806	"DAVID STARR JORDAN"	"JD"	402	1998-06-17 20:34:27	34.0196	-119.4347	16.542	33.456	5.95	288.7701	0.64	1998-06-17 20:44:27	34.0191	-119.4516	16.209	33.45	3.88	297.1651	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-17 20:34:27	1998	"06"	"1998-06-17"	38441	0	0	0
"2123"	199804	"DAVID STARR JORDAN"	"JD"	402	1998-04-16 04:29:59	33.2657	-122.9627	15.15	33.342	11.82	359.4821	0.64	1998-04-16 05:00:00	33.2285	-123.0475	15.063	33.339	16.98	341.3332	0.64	0	0	0	0	0	1	NA	"t"	1998-04-16 04:29:59	1998	"04"	"1998-04-16"	38441	0	0	0
"2124"	199804	"DAVID STARR JORDAN"	"JD"	403	1998-04-16 05:00:00	33.2285	-123.0475	15.063	33.339	16.98	341.3332	0.64	1998-04-16 05:30:00	33.1905	-123.1326	15.023	33.286	12.98	355.8532	0.64	0	0	0	0	0	0	NA	"t"	1998-04-16 05:00:00	1998	"04"	"1998-04-16"	38441	0	0	0
"2125"	199802	"DAVID STARR JORDAN"	"JD"	403	1998-02-08 21:37:19	32.9566	-123.6116	15.586	33.151	21.11	281.7706	0.64	1998-02-08 21:37:31	32.9564	-123.6121	15.59	33.148	20.77	281.7617	0.64	0	0	NA	0	0	0	NA	"t"	1998-02-08 21:37:19	1998	"02"	"1998-02-08"	38441	0	0	0
"2126"	199806	"DAVID STARR JORDAN"	"JD"	403	1998-06-18 03:58:25	34.0191	-119.34	17.186	33.186	7.05	286.5842	0.64	1998-06-18 04:08:25	34.02	-119.3544	17.597	33.314	4.86	294.5008	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-18 03:58:25	1998	"06"	"1998-06-18"	38441	0	0	0
"2127"	199707	"DAVID STARR JORDAN"	"JD"	403	1997-07-15 14:04:21	33.7705	-123.5416	18.312	33.157	11.91	345.5669	0.64	1997-07-15 14:34:23	33.81	-123.4562	17.611	33.121	8.12	330.8608	0.64	0	0	4	0	NA	4	NA	"t"	1997-07-15 14:04:21	1997	"07"	"1997-07-15"	38441	0	0	0
"2128"	199803	"DAVID STARR JORDAN"	"JD"	403	1998-02-24 18:40:01	34.0002	-120.3538	15.178	33.097	25.87	307.0189	0.64	1998-02-24 18:50:01	34.002	-120.3707	15.15	33.094	24.05	315.112	0.64	0	0	0	0	0	0	NA	"t"	1998-02-24 18:40:01	1998	"02"	"1998-02-24"	38441	0	0	0
"2129"	199803	"DAVID STARR JORDAN"	"JD"	404	1998-02-24 18:50:01	34.002	-120.3707	15.15	33.094	24.05	315.112	0.64	1998-02-24 19:00:01	34.004	-120.3867	15.138	33.071	24.23	306.1639	0.64	0	0	0	0	0	0	NA	"t"	1998-02-24 18:50:01	1998	"02"	"1998-02-24"	38441	0	0	0
"2130"	199707	"DAVID STARR JORDAN"	"JD"	404	1997-07-15 14:34:23	33.81	-123.4562	17.611	33.121	8.12	330.8608	0.64	1997-07-15 15:04:23	33.8525	-123.3718	17.337	32.989	7.08	324.9438	0.64	0	0	4	0	NA	0	NA	"t"	1997-07-15 14:34:23	1997	"07"	"1997-07-15"	38441	0	0	0
"2131"	199806	"DAVID STARR JORDAN"	"JD"	404	1998-06-18 04:08:25	34.02	-119.3544	17.597	33.314	4.86	294.5008	0.64	1998-06-18 04:18:28	34.0217	-119.3702	17.109	33.336	4.17	300.4926	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-18 04:08:25	1998	"06"	"1998-06-18"	38441	0	0	0
"2132"	199802	"DAVID STARR JORDAN"	"JD"	404	1998-02-08 21:37:31	32.9564	-123.6121	15.59	33.148	20.77	281.7617	0.64	1998-02-08 21:37:44	32.9561	-123.6126	15.591	33.146	20.88	280.0776	0.64	0	0	NA	0	0	0	NA	"t"	1998-02-08 21:37:31	1998	"02"	"1998-02-08"	38441	0	0	0
"2133"	199804	"DAVID STARR JORDAN"	"JD"	404	1998-04-16 05:30:00	33.1905	-123.1326	15.023	33.286	12.98	355.8532	0.64	1998-04-16 06:00:01	33.1514	-123.2179	15.029	33.282	10.38	14.0298	0.64	0	0	0	0	0	0	"Arv 80.90"	"t"	1998-04-16 05:30:00	1998	"04"	"1998-04-16"	38441	0	0	0
"2134"	199804	"DAVID STARR JORDAN"	"JD"	405	1998-04-16 07:43:01	33.1723	-123.231	15.047	33.277	18.64	348.7162	0.64	1998-04-16 08:00:01	33.1521	-123.2727	15.03	33.291	11.32	25.2393	0.64	0	0	0	0	1	3	"1 se"	"t"	1998-04-16 07:43:01	1998	"04"	"1998-04-16"	38441	0	0	0
"2135"	199803	"DAVID STARR JORDAN"	"JD"	405	1998-02-24 19:00:01	34.004	-120.3867	15.138	33.071	24.23	306.1639	0.64	1998-02-24 19:10:01	34.0061	-120.4042	15.226	33.131	23.59	307.7574	0.64	0	0	0	0	0	0	NA	"t"	1998-02-24 19:00:01	1998	"02"	"1998-02-24"	38441	0	0	0
"2136"	199806	"DAVID STARR JORDAN"	"JD"	405	1998-06-18 04:18:28	34.0217	-119.3702	17.109	33.336	4.17	300.4926	0.64	1998-06-18 04:28:27	34.0165	-119.3876	17.602	33.255	5.95	310.9001	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-18 04:18:28	1998	"06"	"1998-06-18"	38441	0	0	0
"2137"	199707	"DAVID STARR JORDAN"	"JD"	405	1997-07-15 15:04:23	33.8525	-123.3718	17.337	32.989	7.08	324.9438	0.64	1997-07-15 15:34:23	33.8949	-123.2822	17.072	33.264	8.79	298.5739	0.64	0	0	0	0	NA	0	NA	"t"	1997-07-15 15:04:23	1997	"07"	"1997-07-15"	38441	0	0	0
"2138"	199802	"DAVID STARR JORDAN"	"JD"	405	1998-02-08 21:37:44	32.9561	-123.6126	15.591	33.146	20.88	280.0776	0.64	1998-02-08 22:00:01	32.9298	-123.6683	15.654	33.168	23.63	284.334	0.64	0	0	NA	0	0	0	NA	"t"	1998-02-08 21:37:44	1998	"02"	"1998-02-08"	38441	0	0	0
"2139"	199803	"DAVID STARR JORDAN"	"JD"	406	1998-02-24 19:10:01	34.0061	-120.4042	15.226	33.131	23.59	307.7574	0.64	1998-02-24 19:20:01	34.0082	-120.4209	15.21	33.141	25.63	300.2699	0.64	0	0	0	0	0	0	NA	"t"	1998-02-24 19:10:01	1998	"02"	"1998-02-24"	38441	0	0	0
"2140"	199707	"DAVID STARR JORDAN"	"JD"	406	1997-07-15 15:34:23	33.8949	-123.2822	17.072	33.264	8.79	298.5739	0.64	1997-07-15 16:04:23	33.9356	-123.1934	16.983	33.159	9.53	339.8732	0.64	0	0	1	0	NA	0	NA	"t"	1997-07-15 15:34:23	1997	"07"	"1997-07-15"	38441	0	0	0
"2141"	199806	"DAVID STARR JORDAN"	"JD"	406	1998-06-18 04:28:27	34.0165	-119.3876	17.602	33.255	5.95	310.9001	0.64	1998-06-18 04:38:27	34.0129	-119.4029	17.088	33.316	6.64	307.4766	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-18 04:28:27	1998	"06"	"1998-06-18"	38441	0	0	0
"2142"	199802	"DAVID STARR JORDAN"	"JD"	406	1998-02-08 22:00:01	32.9298	-123.6683	15.654	33.168	23.63	284.334	0.64	1998-02-08 22:30:04	32.8938	-123.7445	15.699	33.233	24.44	280.4507	0.64	0	0	NA	0	0	1	NA	"t"	1998-02-08 22:00:01	1998	"02"	"1998-02-08"	38441	0	0	0
"2143"	199804	"DAVID STARR JORDAN"	"JD"	406	1998-04-16 08:00:01	33.1521	-123.2727	15.03	33.291	11.32	25.2393	0.64	1998-04-16 08:30:02	33.1087	-123.3537	15.042	33.314	12.52	18.1244	0.64	0	0	0	0	1	5	"1 se"	"t"	1998-04-16 08:00:01	1998	"04"	"1998-04-16"	38441	0	0	0
"2144"	199804	"DAVID STARR JORDAN"	"JD"	407	1998-04-16 08:30:02	33.1087	-123.3537	15.042	33.314	12.52	18.1244	0.64	1998-04-16 09:01:56	33.0599	-123.4388	15.032	33.266	11.57	18.7446	0.64	0	0	0	0	0	19	NA	"t"	1998-04-16 08:30:02	1998	"04"	"1998-04-16"	38441	0	0	0
"2145"	199707	"DAVID STARR JORDAN"	"JD"	407	1997-07-15 16:04:23	33.9356	-123.1934	16.983	33.159	9.53	339.8732	0.64	1997-07-15 16:34:23	33.9771	-123.1058	17.067	33.195	8.71	311.1776	0.64	0	0	3	0	NA	0	NA	"t"	1997-07-15 16:04:23	1997	"07"	"1997-07-15"	38441	0	0	0
"2146"	199802	"DAVID STARR JORDAN"	"JD"	407	1998-02-08 22:30:04	32.8938	-123.7445	15.699	33.233	24.44	280.4507	0.64	1998-02-08 23:00:06	32.8597	-123.8172	15.62	33.183	28.13	282.4261	0.64	0	0	NA	0	0	0	NA	"t"	1998-02-08 22:30:04	1998	"02"	"1998-02-08"	38441	0	0	0
"2147"	199803	"DAVID STARR JORDAN"	"JD"	407	1998-02-24 19:20:01	34.0082	-120.4209	15.21	33.141	25.63	300.2699	0.64	1998-02-24 19:30:01	34.0097	-120.4371	15.208	33.149	21.52	315.9126	0.64	0	0	0	0	0	0	NA	"t"	1998-02-24 19:20:01	1998	"02"	"1998-02-24"	38441	0	0	0
"2148"	199806	"DAVID STARR JORDAN"	"JD"	407	1998-06-18 04:38:27	34.0129	-119.4029	17.088	33.316	6.64	307.4766	0.64	1998-06-18 04:48:27	34.0173	-119.4182	16.833	33.344	3.21	255.0839	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-18 04:38:27	1998	"06"	"1998-06-18"	38441	0	0	0
"2149"	199803	"DAVID STARR JORDAN"	"JD"	408	1998-02-24 19:30:01	34.0097	-120.4371	15.208	33.149	21.52	315.9126	0.64	1998-02-24 19:40:01	34.0111	-120.4536	15.236	33.158	21.18	311.8277	0.64	0	0	0	0	0	0	NA	"t"	1998-02-24 19:30:01	1998	"02"	"1998-02-24"	38441	0	0	0
"2150"	199802	"DAVID STARR JORDAN"	"JD"	408	1998-02-08 23:00:06	32.8597	-123.8172	15.62	33.183	28.13	282.4261	0.64	1998-02-08 23:35:25	32.8204	-123.896	15.682	33.195	25.38	297.9592	0.64	0	0	NA	0	0	2	NA	"t"	1998-02-08 23:00:06	1998	"02"	"1998-02-08"	38441	0	0	0
"2151"	199806	"DAVID STARR JORDAN"	"JD"	408	1998-06-18 04:48:27	34.0173	-119.4182	16.833	33.344	3.21	255.0839	0.64	1998-06-18 04:58:27	34.0193	-119.4353	16.988	33.374	5.75	318.9926	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-18 04:48:27	1998	"06"	"1998-06-18"	38441	0	0	0
"2152"	199707	"DAVID STARR JORDAN"	"JD"	408	1997-07-15 16:34:23	33.9771	-123.1058	17.067	33.195	8.71	311.1776	0.64	1997-07-15 17:04:23	34.0193	-123.0173	16.494	33.22	10.75	321.7815	0.64	0	0	1	0	NA	0	NA	"t"	1997-07-15 16:34:23	1997	"07"	"1997-07-15"	38441	0	0	0
"2153"	199804	"DAVID STARR JORDAN"	"JD"	408	1998-04-16 09:01:56	33.0599	-123.4388	15.032	33.266	11.57	18.7446	0.64	1998-04-16 09:30:03	33.0159	-123.514	15.104	33.307	10.34	25.809	0.64	0	0	0	0	0	19	"Sample lost - all but 1 ofe was small (.5mm) offshore eggs."	"t"	1998-04-16 09:01:56	1998	"04"	"1998-04-16"	38441	0	0	0
"2154"	199804	"DAVID STARR JORDAN"	"JD"	409	1998-04-16 09:30:03	33.0159	-123.514	15.104	33.307	10.34	25.809	0.64	1998-04-16 10:00:00	32.9697	-123.5947	15.358	33.365	10.53	11.6969	0.64	0	0	0	0	0	6	NA	"t"	1998-04-16 09:30:03	1998	"04"	"1998-04-16"	38441	0	0	0
"2155"	199803	"DAVID STARR JORDAN"	"JD"	409	1998-02-24 19:40:01	34.0111	-120.4536	15.236	33.158	21.18	311.8277	0.64	1998-02-24 19:50:01	34.0129	-120.4694	15.104	33.124	22.66	311.5854	0.64	0	0	0	0	0	0	NA	"t"	1998-02-24 19:40:01	1998	"02"	"1998-02-24"	38441	0	0	0
"2156"	199707	"DAVID STARR JORDAN"	"JD"	409	1997-07-15 17:04:23	34.0193	-123.0173	16.494	33.22	10.75	321.7815	0.64	1997-07-15 17:29:23	34.0535	-122.9429	16.282	33.537	10.64	311.9652	0.64	0	0	0	0	NA	8	NA	"t"	1997-07-15 17:04:23	1997	"07"	"1997-07-15"	38441	0	0	0
"2157"	199802	"DAVID STARR JORDAN"	"JD"	409	1998-02-09 02:23:04	32.8014	-123.9692	15.661	33.191	28.93	311.3753	0.64	1998-02-09 03:00:05	32.8672	-124.0104	15.593	33.167	24.83	320.775	0.64	0	0	NA	0	0	0	NA	"t"	1998-02-09 02:23:04	1998	"02"	"1998-02-09"	38441	0	0	0
"2158"	199806	"DAVID STARR JORDAN"	"JD"	409	1998-06-18 04:58:27	34.0193	-119.4353	16.988	33.374	5.75	318.9926	0.64	1998-06-18 05:08:27	34.0174	-119.4514	16.159	33.334	6.28	322.7949	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-18 04:58:27	1998	"06"	"1998-06-18"	38441	0	0	0
"2159"	199803	"DAVID STARR JORDAN"	"JD"	410	1998-02-24 19:50:01	34.0129	-120.4694	15.104	33.124	22.66	311.5854	0.64	1998-02-24 19:59:51	34.0164	-120.4814	14.907	33.005	20.87	306.5887	0.64	0	0	0	0	0	0	NA	"t"	1998-02-24 19:50:01	1998	"02"	"1998-02-24"	38441	0	0	0
"2160"	199707	"DAVID STARR JORDAN"	"JD"	410	1997-07-15 20:05:24	34.058	-122.9317	16.382	33.358	11.96	340.7959	0.64	1997-07-15 20:34:16	34.1019	-122.8469	16.78	33.166	15.05	350.297	0.64	0	0	1	0	NA	3	NA	"t"	1997-07-15 20:05:24	1997	"07"	"1997-07-15"	38441	0	0	0
"2161"	199806	"DAVID STARR JORDAN"	"JD"	410	1998-06-18 05:08:27	34.0174	-119.4514	16.159	33.334	6.28	322.7949	0.64	1998-06-18 05:18:27	34.0239	-119.4463	16.247	33.333	4.43	321.9108	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-18 05:08:27	1998	"06"	"1998-06-18"	38441	0	0	0
"2162"	199802	"DAVID STARR JORDAN"	"JD"	410	1998-02-09 03:00:05	32.8672	-124.0104	15.593	33.167	24.83	320.775	0.64	1998-02-09 03:30:05	32.9214	-124.0387	15.665	33.208	25.86	326.9549	0.64	0	0	NA	0	1	0	"1 se"	"t"	1998-02-09 03:00:05	1998	"02"	"1998-02-09"	38441	0	0	0
"2163"	199804	"DAVID STARR JORDAN"	"JD"	410	1998-04-16 10:00:00	32.9697	-123.5947	15.358	33.365	10.53	11.6969	0.64	1998-04-16 10:31:57	32.9261	-123.6851	15.601	33.442	11.41	12.1585	0.64	0	0	0	0	0	9	NA	"t"	1998-04-16 10:00:00	1998	"04"	"1998-04-16"	38441	0	0	0
"2164"	199804	"DAVID STARR JORDAN"	"JD"	411	1998-04-16 10:31:57	32.9261	-123.6851	15.601	33.442	11.41	12.1585	0.64	1998-04-16 11:00:02	32.888	-123.764	15.419	33.419	10.05	16.8875	0.64	0	0	0	0	0	23	NA	"t"	1998-04-16 10:31:57	1998	"04"	"1998-04-16"	38441	0	0	0
"2165"	199803	"DAVID STARR JORDAN"	"JD"	411	1998-02-24 19:59:51	34.0164	-120.4814	14.907	33.005	20.87	306.5887	0.64	1998-02-24 20:09:51	34.0217	-120.4694	15.055	33.079	21.04	303.1919	0.64	0	0	0	0	0	0	NA	"t"	1998-02-24 19:59:51	1998	"02"	"1998-02-24"	38441	0	0	0
"2166"	199802	"DAVID STARR JORDAN"	"JD"	411	1998-02-09 03:30:05	32.9214	-124.0387	15.665	33.208	25.86	326.9549	0.64	1998-02-09 04:00:04	32.974	-124.0647	15.818	33.266	27.04	329.5995	0.64	0	0	NA	0	0	0	NA	"t"	1998-02-09 03:30:05	1998	"02"	"1998-02-09"	38441	0	0	0
"2167"	199806	"DAVID STARR JORDAN"	"JD"	411	1998-06-18 05:18:27	34.0239	-119.4463	16.247	33.333	4.43	321.9108	0.64	1998-06-18 05:28:27	34.0276	-119.431	16.46	33.306	3.77	315.8036	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-18 05:18:27	1998	"06"	"1998-06-18"	38441	0	0	0
"2168"	199707	"DAVID STARR JORDAN"	"JD"	411	1997-07-15 20:34:16	34.1019	-122.8469	16.78	33.166	15.05	350.297	0.64	1997-07-15 21:04:18	34.1428	-122.7694	16.84	33.209	14.33	335.8931	0.64	0	0	1	0	NA	0	NA	"t"	1997-07-15 20:34:16	1997	"07"	"1997-07-15"	38441	0	0	0
"2169"	199803	"DAVID STARR JORDAN"	"JD"	412	1998-02-24 20:09:51	34.0217	-120.4694	15.055	33.079	21.04	303.1919	0.64	1998-02-24 20:19:53	34.0199	-120.4527	15.165	33.134	19.38	306.3664	0.64	0	0	0	0	0	0	NA	"t"	1998-02-24 20:09:51	1998	"02"	"1998-02-24"	38441	0	0	0
"2170"	199707	"DAVID STARR JORDAN"	"JD"	412	1997-07-15 21:04:18	34.1428	-122.7694	16.84	33.209	14.33	335.8931	0.64	1997-07-15 21:34:18	34.176	-122.6946	16.846	33.209	12.86	345.4793	0.64	0	0	1	0	NA	0	NA	"t"	1997-07-15 21:04:18	1997	"07"	"1997-07-15"	38441	0	0	0
"2171"	199806	"DAVID STARR JORDAN"	"JD"	412	1998-06-18 05:28:27	34.0276	-119.431	16.46	33.306	3.77	315.8036	0.64	1998-06-18 05:38:27	34.0244	-119.4149	16.321	33.335	4.95	298.3612	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-18 05:28:27	1998	"06"	"1998-06-18"	38441	0	0	0
"2172"	199802	"DAVID STARR JORDAN"	"JD"	412	1998-02-09 04:00:04	32.974	-124.0647	15.818	33.266	27.04	329.5995	0.64	1998-02-09 04:30:13	33.0233	-124.0941	15.838	33.25	28.14	327.7692	0.64	0	0	NA	0	0	0	NA	"t"	1998-02-09 04:00:04	1998	"02"	"1998-02-09"	38441	0	0	0
"2173"	199804	"DAVID STARR JORDAN"	"JD"	412	1998-04-16 11:00:02	32.888	-123.764	15.419	33.419	10.05	16.8875	0.64	1998-04-16 11:30:02	32.8453	-123.8483	15.416	33.404	10.19	31.9113	0.64	0	0	0	0	0	9	NA	"t"	1998-04-16 11:00:02	1998	"04"	"1998-04-16"	38441	0	0	0
"2174"	199804	"DAVID STARR JORDAN"	"JD"	413	1998-04-16 11:30:02	32.8453	-123.8483	15.416	33.404	10.19	31.9113	0.64	1998-04-16 11:51:02	32.817	-123.9071	15.322	33.384	16.79	350.2616	0.64	0	0	0	0	0	10	"Arr sta 80.100"	"t"	1998-04-16 11:30:02	1998	"04"	"1998-04-16"	38441	0	0	0
"2175"	199806	"DAVID STARR JORDAN"	"JD"	413	1998-06-18 05:38:27	34.0244	-119.4149	16.321	33.335	4.95	298.3612	0.64	1998-06-18 05:48:27	34.0214	-119.3993	16.521	33.31	4.26	299.4304	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-18 05:38:27	1998	"06"	"1998-06-18"	38441	0	0	0
"2176"	199707	"DAVID STARR JORDAN"	"JD"	413	1997-07-15 21:34:18	34.176	-122.6946	16.846	33.209	12.86	345.4793	0.64	1997-07-15 22:04:18	34.2157	-122.6067	16.729	33.25	13.08	340.1526	0.64	0	0	1	0	NA	0	NA	"t"	1997-07-15 21:34:18	1997	"07"	"1997-07-15"	38441	0	0	0
"2177"	199803	"DAVID STARR JORDAN"	"JD"	413	1998-02-24 20:19:53	34.0199	-120.4527	15.165	33.134	19.38	306.3664	0.64	1998-02-24 20:29:51	34.0178	-120.4351	15.201	33.139	21.79	295.376	0.64	0	0	0	0	0	0	NA	"t"	1998-02-24 20:19:53	1998	"02"	"1998-02-24"	38441	0	0	0
"2178"	199802	"DAVID STARR JORDAN"	"JD"	413	1998-02-09 04:30:13	33.0233	-124.0941	15.838	33.25	28.14	327.7692	0.64	1998-02-09 05:00:03	33.0719	-124.124	15.949	33.297	26.87	328.891	0.64	0	0	NA	0	0	0	NA	"t"	1998-02-09 04:30:13	1998	"02"	"1998-02-09"	38441	0	0	0
"2179"	199806	"DAVID STARR JORDAN"	"JD"	414	1998-06-18 05:48:27	34.0214	-119.3993	16.521	33.31	4.26	299.4304	0.64	1998-06-18 05:58:27	34.0259	-119.3834	16.45	33.334	4.46	308.2243	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-18 05:48:27	1998	"06"	"1998-06-18"	38441	0	0	0
